"Clusters_version","CloneClassID","NumberOfVersions","GroupName"
3,47926,6,"Long-lived"
3,88069,7,"Long-lived"
3,57598,6,"Long-lived"
3,142,7,"Long-lived"
3,83,7,"Long-lived"
3,45880,7,"Long-lived"
3,44836,7,"Long-lived"
3,36714,7,"Long-lived"
3,35313,6,"Long-lived"
3,12106,6,"Long-lived"
3,989,7,"Long-lived"
3,384,7,"Long-lived"
3,35301,6,"Long-lived"
3,7093,6,"Long-lived"
3,46980,6,"Long-lived"
3,32048,7,"Long-lived"
3,2815,7,"Long-lived"
3,45616,7,"Long-lived"
3,4312,7,"Long-lived"
3,46476,6,"Long-lived"
3,39731,7,"Long-lived"
3,6172,6,"Long-lived"
3,5985,6,"Long-lived"
3,6007,6,"Long-lived"
3,32325,7,"Long-lived"
3,47680,6,"Long-lived"
3,6099,6,"Long-lived"
3,6101,6,"Long-lived"
3,46720,6,"Long-lived"
3,32144,6,"Long-lived"
3,43334,7,"Long-lived"
3,44072,7,"Long-lived"
3,6033,6,"Long-lived"
3,230,7,"Long-lived"
3,64188,6,"Long-lived"
3,6464,6,"Long-lived"
3,35427,6,"Long-lived"
3,32284,7,"Long-lived"
3,46746,6,"Long-lived"
3,35391,6,"Long-lived"
3,6388,6,"Long-lived"
3,6355,6,"Long-lived"
3,34945,6,"Long-lived"
3,46141,6,"Long-lived"
3,49767,6,"Long-lived"
3,62827,6,"Long-lived"
3,36999,7,"Long-lived"
3,35312,6,"Long-lived"
3,6041,6,"Long-lived"
3,12033,6,"Long-lived"
3,43924,7,"Long-lived"
3,12021,6,"Long-lived"
3,12020,6,"Long-lived"
3,21,7,"Long-lived"
3,33711,6,"Long-lived"
3,39709,7,"Long-lived"
3,5921,6,"Long-lived"
3,10883,6,"Long-lived"
3,11979,6,"Long-lived"
3,6107,6,"Long-lived"
3,11958,6,"Long-lived"
3,63465,6,"Long-lived"
3,12109,6,"Long-lived"
3,12099,6,"Long-lived"
3,12104,6,"Long-lived"
3,32438,7,"Long-lived"
3,12100,6,"Long-lived"
3,31699,7,"Long-lived"
3,6925,6,"Long-lived"
3,35220,6,"Long-lived"
3,12096,6,"Long-lived"
3,31654,7,"Long-lived"
3,12075,6,"Long-lived"
3,12089,6,"Long-lived"
3,12017,6,"Long-lived"
3,6073,6,"Long-lived"
3,12010,6,"Long-lived"
3,42973,7,"Long-lived"
3,35164,6,"Long-lived"
3,12077,6,"Long-lived"
3,32858,7,"Long-lived"
3,35157,6,"Long-lived"
3,12066,6,"Long-lived"
3,12065,6,"Long-lived"
3,12064,6,"Long-lived"
3,12059,6,"Long-lived"
3,12058,6,"Long-lived"
3,12057,6,"Long-lived"
3,35005,6,"Long-lived"
3,59253,6,"Long-lived"
3,43707,7,"Long-lived"
3,45620,7,"Long-lived"
3,43614,7,"Long-lived"
3,6611,6,"Long-lived"
3,12014,6,"Long-lived"
3,12006,6,"Long-lived"
3,12013,6,"Long-lived"
3,63640,6,"Long-lived"
3,12007,6,"Long-lived"
3,60092,6,"Long-lived"
3,49679,6,"Long-lived"
3,6088,6,"Long-lived"
3,46376,6,"Long-lived"
3,46862,6,"Long-lived"
3,11999,6,"Long-lived"
3,11995,6,"Long-lived"
3,6072,6,"Long-lived"
3,11994,6,"Long-lived"
3,11993,6,"Long-lived"
3,6132,6,"Long-lived"
3,6040,6,"Long-lived"
3,11989,6,"Long-lived"
3,11988,6,"Long-lived"
3,11981,6,"Long-lived"
3,38568,7,"Long-lived"
3,6465,6,"Long-lived"
3,34417,7,"Long-lived"
3,44245,7,"Long-lived"
3,31639,7,"Long-lived"
3,81120,7,"Long-lived"
3,6081,6,"Long-lived"
3,65533,6,"Long-lived"
3,44433,7,"Long-lived"
3,6093,6,"Long-lived"
3,68592,6,"Long-lived"
3,11942,6,"Long-lived"
3,51606,6,"Long-lived"
3,44263,7,"Long-lived"
3,47720,6,"Long-lived"
3,37212,7,"Long-lived"
3,46808,6,"Long-lived"
3,6333,6,"Long-lived"
3,31910,7,"Long-lived"
3,32563,7,"Long-lived"
3,33715,6,"Long-lived"
3,6124,6,"Long-lived"
3,47117,6,"Long-lived"
3,6540,6,"Long-lived"
3,62565,6,"Long-lived"
3,78116,7,"Long-lived"
3,32297,7,"Long-lived"
3,44438,7,"Long-lived"
3,37799,7,"Long-lived"
3,7109,6,"Long-lived"
3,6563,6,"Long-lived"
3,32357,7,"Long-lived"
3,6091,6,"Long-lived"
3,5986,6,"Long-lived"
3,32443,7,"Long-lived"
3,38090,7,"Long-lived"
3,6083,6,"Long-lived"
3,47593,6,"Long-lived"
3,6117,6,"Long-lived"
3,52941,6,"Long-lived"
3,6131,6,"Long-lived"
3,7068,6,"Long-lived"
3,35430,6,"Long-lived"
3,47743,6,"Long-lived"
3,46916,6,"Long-lived"
3,52465,6,"Long-lived"
3,32860,7,"Long-lived"
3,7425,6,"Long-lived"
3,35426,6,"Long-lived"
3,55041,6,"Long-lived"
3,47715,6,"Long-lived"
3,68529,6,"Long-lived"
3,32098,7,"Long-lived"
3,35009,6,"Long-lived"
3,7126,6,"Long-lived"
3,62233,6,"Long-lived"
3,54902,6,"Long-lived"
3,32286,7,"Long-lived"
3,63986,6,"Long-lived"
3,6610,6,"Long-lived"
3,37095,7,"Long-lived"
3,6110,6,"Long-lived"
3,33710,6,"Long-lived"
3,6554,6,"Long-lived"
3,7124,6,"Long-lived"
3,6517,6,"Long-lived"
3,5988,6,"Long-lived"
3,32550,7,"Long-lived"
3,32290,7,"Long-lived"
3,44738,7,"Long-lived"
3,5915,6,"Long-lived"
3,38788,7,"Long-lived"
3,12043,6,"Long-lived"
3,62585,6,"Long-lived"
3,44648,7,"Long-lived"
3,5940,6,"Long-lived"
3,6128,6,"Long-lived"
3,5987,6,"Long-lived"
3,46064,6,"Long-lived"
3,33685,7,"Long-lived"
3,46068,6,"Long-lived"
3,52922,6,"Long-lived"
3,49769,6,"Long-lived"
3,43990,7,"Long-lived"
3,36174,7,"Long-lived"
3,11998,6,"Long-lived"
3,34472,7,"Long-lived"
3,35141,6,"Long-lived"
3,32859,7,"Long-lived"
3,6228,6,"Long-lived"
3,32386,7,"Long-lived"
3,36204,7,"Long-lived"
3,44042,6,"Long-lived"
3,6154,6,"Long-lived"
3,31873,7,"Long-lived"
3,47211,6,"Long-lived"
3,55139,6,"Long-lived"
3,31738,7,"Long-lived"
3,60028,6,"Long-lived"
3,5963,6,"Long-lived"
3,5914,6,"Long-lived"
3,32102,7,"Long-lived"
3,6590,6,"Long-lived"
3,35343,6,"Long-lived"
3,6582,6,"Long-lived"
3,36506,7,"Long-lived"
3,43925,7,"Long-lived"
3,37808,7,"Long-lived"
3,47154,6,"Long-lived"
3,64058,6,"Long-lived"
3,32292,7,"Long-lived"
3,6082,6,"Long-lived"
3,45873,7,"Long-lived"
3,6499,6,"Long-lived"
3,6497,6,"Long-lived"
3,39025,7,"Long-lived"
3,43947,7,"Long-lived"
3,43634,7,"Long-lived"
3,45877,7,"Long-lived"
3,6169,6,"Long-lived"
3,66746,6,"Long-lived"
3,47182,6,"Long-lived"
3,45867,7,"Long-lived"
3,39943,7,"Long-lived"
3,6461,6,"Long-lived"
3,6170,6,"Long-lived"
3,35418,6,"Long-lived"
3,5904,6,"Long-lived"
3,6227,6,"Long-lived"
3,33084,7,"Long-lived"
3,59251,6,"Long-lived"
3,32234,7,"Long-lived"
3,31572,7,"Long-lived"
3,32276,7,"Long-lived"
3,52513,6,"Long-lived"
3,51607,6,"Long-lived"
3,52975,6,"Long-lived"
3,46253,6,"Long-lived"
3,46422,6,"Long-lived"
3,35006,6,"Long-lived"
3,35001,6,"Long-lived"
3,62234,6,"Long-lived"
3,12086,6,"Long-lived"
3,6042,6,"Long-lived"
3,47697,6,"Long-lived"
3,55441,6,"Long-lived"
3,6121,6,"Long-lived"
3,44411,7,"Long-lived"
3,55098,6,"Long-lived"
3,6493,6,"Long-lived"
3,32037,7,"Long-lived"
3,52982,6,"Long-lived"
3,49242,6,"Long-lived"
3,64433,7,"Long-lived"
3,33722,6,"Long-lived"
3,32052,7,"Long-lived"
3,45521,7,"Long-lived"
3,58619,6,"Long-lived"
3,33552,7,"Long-lived"
3,45458,7,"Long-lived"
3,55060,6,"Long-lived"
3,65020,6,"Long-lived"
3,52939,6,"Long-lived"
3,36476,6,"Long-lived"
3,35428,6,"Long-lived"
3,55357,6,"Long-lived"
3,47023,6,"Long-lived"
3,46116,6,"Long-lived"
3,52246,6,"Long-lived"
3,44070,7,"Long-lived"
3,59193,6,"Long-lived"
3,54438,6,"Long-lived"
3,32227,6,"Long-lived"
3,6144,6,"Long-lived"
3,54981,6,"Long-lived"
3,32241,7,"Long-lived"
3,46675,6,"Long-lived"
3,35276,6,"Long-lived"
3,35013,6,"Long-lived"
3,62748,6,"Long-lived"
3,46154,6,"Long-lived"
3,55358,6,"Long-lived"
3,59027,7,"Long-lived"
3,31636,7,"Long-lived"
3,31740,7,"Long-lived"
3,6559,6,"Long-lived"
3,6917,6,"Long-lived"
3,32260,7,"Long-lived"
3,32630,7,"Long-lived"
3,64206,6,"Long-lived"
3,55043,6,"Long-lived"
3,38801,7,"Long-lived"
3,6125,6,"Long-lived"
3,34477,7,"Long-lived"
3,45786,7,"Long-lived"
3,5962,6,"Long-lived"
3,6037,6,"Long-lived"
3,35228,6,"Long-lived"
3,46062,6,"Long-lived"
3,47172,6,"Long-lived"
3,51034,6,"Long-lived"
3,32326,7,"Long-lived"
3,32242,7,"Long-lived"
3,11967,6,"Long-lived"
3,46075,6,"Long-lived"
3,32121,7,"Long-lived"
3,31737,7,"Long-lived"
3,46566,6,"Long-lived"
3,46109,6,"Long-lived"
3,96581,7,"Long-lived"
3,35300,6,"Long-lived"
3,32262,7,"Long-lived"
3,32122,7,"Long-lived"
3,47738,6,"Long-lived"
3,6043,6,"Long-lived"
3,45875,7,"Long-lived"
3,46065,6,"Long-lived"
3,37069,7,"Long-lived"
3,46606,6,"Long-lived"
3,46745,6,"Long-lived"
3,60247,6,"Long-lived"
3,43139,7,"Long-lived"
3,12088,6,"Long-lived"
3,45889,6,"Long-lived"
3,46472,6,"Long-lived"
3,32238,7,"Long-lived"
3,6038,6,"Long-lived"
3,36256,7,"Long-lived"
3,35322,6,"Long-lived"
3,47741,6,"Long-lived"
3,46914,6,"Long-lived"
3,32352,7,"Long-lived"
3,39942,7,"Long-lived"
3,32118,7,"Long-lived"
3,46766,6,"Long-lived"
3,33085,7,"Long-lived"
3,35405,6,"Long-lived"
3,37070,7,"Long-lived"
3,48208,6,"Long-lived"
3,46385,6,"Long-lived"
3,46142,6,"Long-lived"
3,32329,7,"Long-lived"
3,35219,6,"Long-lived"
3,46744,6,"Long-lived"
3,35295,6,"Long-lived"
3,32050,7,"Long-lived"
3,46743,6,"Long-lived"
3,46945,6,"Long-lived"
3,47157,6,"Long-lived"
3,47034,6,"Long-lived"
3,45482,7,"Long-lived"
3,50123,6,"Long-lived"
3,32280,7,"Long-lived"
3,47716,6,"Long-lived"
3,52921,6,"Long-lived"
3,45898,6,"Long-lived"
3,31648,7,"Long-lived"
3,50240,6,"Long-lived"
3,35216,6,"Long-lived"
3,55109,6,"Long-lived"
3,46353,6,"Long-lived"
3,46747,6,"Long-lived"
3,32244,7,"Long-lived"
3,55042,6,"Long-lived"
3,44743,7,"Long-lived"
3,35227,6,"Long-lived"
3,32215,7,"Long-lived"
3,32460,7,"Long-lived"
3,65313,6,"Long-lived"
3,34970,6,"Long-lived"
3,63724,6,"Long-lived"
3,32027,7,"Long-lived"
3,46790,6,"Long-lived"
3,6086,6,"Long-lived"
3,46658,6,"Long-lived"
3,6519,6,"Long-lived"
3,32243,7,"Long-lived"
3,46097,6,"Long-lived"
3,39116,7,"Long-lived"
3,44522,7,"Long-lived"
3,37064,7,"Long-lived"
3,32270,6,"Long-lived"
3,59722,6,"Long-lived"
3,31646,7,"Long-lived"
3,35221,6,"Long-lived"
3,55467,6,"Long-lived"
3,34384,7,"Long-lived"
3,55079,6,"Long-lived"
3,60013,6,"Long-lived"
3,60246,6,"Long-lived"
3,32233,7,"Long-lived"
3,46156,6,"Long-lived"
3,47014,6,"Long-lived"
3,58620,6,"Long-lived"
3,32627,7,"Long-lived"
3,37689,7,"Long-lived"
3,60211,6,"Long-lived"
3,46860,6,"Long-lived"
3,73694,7,"Long-lived"
3,55110,6,"Long-lived"
3,33229,7,"Long-lived"
3,73693,7,"Long-lived"
3,32149,7,"Long-lived"
3,58317,6,"Long-lived"
3,34973,6,"Long-lived"
3,32224,7,"Long-lived"
3,58621,6,"Long-lived"
3,73377,6,"Long-lived"
3,43696,7,"Long-lived"
3,62572,6,"Long-lived"
3,63985,6,"Long-lived"
3,38787,7,"Long-lived"
3,44745,7,"Long-lived"
3,32071,7,"Long-lived"
3,33356,7,"Long-lived"
3,62586,6,"Long-lived"
3,45381,7,"Long-lived"
3,47145,6,"Long-lived"
3,39845,7,"Long-lived"
3,35268,6,"Long-lived"
3,45994,6,"Long-lived"
3,32117,7,"Long-lived"
4,377,10,"Long-lived"
4,1023,9,"Long-lived"
4,4835,10,"Long-lived"
4,5025,10,"Long-lived"
4,1150,8,"Long-lived"
4,4212,10,"Long-lived"
4,31,10,"Long-lived"
4,13069,9,"Long-lived"
4,155,10,"Long-lived"
4,809,10,"Long-lived"
4,4439,10,"Long-lived"
4,806,10,"Long-lived"
4,3832,10,"Long-lived"
4,1076,10,"Long-lived"
4,5050,9,"Long-lived"
4,3920,10,"Long-lived"
4,4449,10,"Long-lived"
4,4593,10,"Long-lived"
4,3969,10,"Long-lived"
4,3921,10,"Long-lived"
4,3799,10,"Long-lived"
4,4590,10,"Long-lived"
4,4065,9,"Long-lived"
4,14637,9,"Long-lived"
4,4209,10,"Long-lived"
4,3825,10,"Long-lived"
4,3633,10,"Long-lived"
4,492,9,"Long-lived"
4,5624,9,"Long-lived"
4,33810,10,"Long-lived"
4,5381,9,"Long-lived"
4,811,10,"Long-lived"
4,4592,10,"Long-lived"
4,1168,8,"Long-lived"
4,1177,9,"Long-lived"
4,14016,9,"Long-lived"
4,20606,9,"Long-lived"
4,14272,9,"Long-lived"
4,3879,10,"Long-lived"
4,3793,10,"Long-lived"
4,4589,10,"Long-lived"
4,3525,10,"Long-lived"
4,14518,9,"Long-lived"
4,5242,10,"Long-lived"
4,13071,9,"Long-lived"
4,4220,10,"Long-lived"
4,3530,10,"Long-lived"
4,3522,10,"Long-lived"
4,5755,9,"Long-lived"
4,21893,9,"Long-lived"
4,5562,9,"Long-lived"
4,16787,9,"Long-lived"
4,397,9,"Long-lived"
4,378,10,"Long-lived"
4,13122,9,"Long-lived"
4,4208,10,"Long-lived"
4,20100,9,"Long-lived"
4,5382,9,"Long-lived"
4,12831,9,"Long-lived"
4,12934,9,"Long-lived"
4,4315,10,"Long-lived"
4,670,9,"Long-lived"
4,672,9,"Long-lived"
4,4215,10,"Long-lived"
4,62,10,"Long-lived"
4,21834,9,"Long-lived"
4,3889,10,"Long-lived"
4,21862,9,"Long-lived"
4,318,9,"Long-lived"
4,4596,10,"Long-lived"
4,21607,9,"Long-lived"
4,5739,9,"Long-lived"
4,12654,9,"Long-lived"
4,354,10,"Long-lived"
4,12902,9,"Long-lived"
4,20279,9,"Long-lived"
4,4831,10,"Long-lived"
4,996,9,"Long-lived"
4,3877,10,"Long-lived"
4,4829,10,"Long-lived"
4,5314,10,"Long-lived"
4,4619,10,"Long-lived"
4,13200,9,"Long-lived"
4,12973,9,"Long-lived"
4,4624,10,"Long-lived"
4,14476,9,"Long-lived"
4,7360,9,"Long-lived"
4,4218,10,"Long-lived"
4,1178,9,"Long-lived"
4,20603,9,"Long-lived"
4,12939,9,"Long-lived"
4,3977,9,"Long-lived"
4,15996,9,"Long-lived"
4,19531,9,"Long-lived"
4,3871,10,"Long-lived"
4,16008,9,"Long-lived"
4,12896,9,"Long-lived"
4,5112,9,"Long-lived"
4,3776,10,"Long-lived"
4,20071,9,"Long-lived"
4,3976,9,"Long-lived"
4,368,9,"Long-lived"
4,424,8,"Long-lived"
4,671,9,"Long-lived"
4,5743,9,"Long-lived"
4,5640,9,"Long-lived"
4,16335,9,"Long-lived"
4,154,10,"Long-lived"
4,5329,10,"Long-lived"
4,3584,10,"Long-lived"
4,17076,9,"Long-lived"
4,16672,9,"Long-lived"
4,16667,9,"Long-lived"
4,4595,10,"Long-lived"
4,14023,9,"Long-lived"
4,4594,10,"Long-lived"
4,5909,8,"Long-lived"
4,5716,9,"Long-lived"
4,14396,9,"Long-lived"
4,12949,9,"Long-lived"
4,1032,9,"Long-lived"
4,114,8,"Long-lived"
4,12970,9,"Long-lived"
4,21089,9,"Long-lived"
4,5384,9,"Long-lived"
4,338,9,"Long-lived"
4,815,10,"Long-lived"
4,15285,9,"Long-lived"
4,4148,9,"Long-lived"
4,12894,9,"Long-lived"
4,21237,9,"Long-lived"
4,450,10,"Long-lived"
4,15976,9,"Long-lived"
4,805,10,"Long-lived"
4,428,10,"Long-lived"
4,802,10,"Long-lived"
4,14679,9,"Long-lived"
4,3849,10,"Long-lived"
4,4317,10,"Long-lived"
4,674,9,"Long-lived"
4,4048,9,"Long-lived"
4,5078,9,"Long-lived"
4,3774,10,"Long-lived"
4,3689,10,"Long-lived"
4,14748,9,"Long-lived"
4,3587,10,"Long-lived"
4,5712,9,"Long-lived"
4,33993,8,"Long-lived"
4,4602,10,"Long-lived"
4,4603,10,"Long-lived"
4,21838,9,"Long-lived"
4,16306,9,"Long-lived"
4,12836,9,"Long-lived"
4,13087,9,"Long-lived"
4,13070,9,"Long-lived"
4,16507,9,"Long-lived"
4,16506,9,"Long-lived"
4,17091,9,"Long-lived"
4,12906,9,"Long-lived"
4,21796,9,"Long-lived"
4,21127,9,"Long-lived"
4,21125,9,"Long-lived"
4,21123,9,"Long-lived"
4,3529,10,"Long-lived"
4,9893,9,"Long-lived"
4,5383,9,"Long-lived"
4,20592,9,"Long-lived"
4,814,10,"Long-lived"
4,812,10,"Long-lived"
4,1166,10,"Long-lived"
4,12782,9,"Long-lived"
4,808,10,"Long-lived"
4,21878,9,"Long-lived"
4,16674,9,"Long-lived"
4,803,10,"Long-lived"
4,13485,9,"Long-lived"
4,21355,9,"Long-lived"
4,21285,9,"Long-lived"
4,21587,9,"Long-lived"
4,49,10,"Long-lived"
4,3813,10,"Long-lived"
4,12852,9,"Long-lived"
4,5969,8,"Long-lived"
4,5702,9,"Long-lived"
4,1189,9,"Long-lived"
4,669,9,"Long-lived"
4,3840,9,"Long-lived"
4,15926,9,"Long-lived"
4,12850,9,"Long-lived"
4,33991,8,"Long-lived"
4,3827,10,"Long-lived"
4,21342,9,"Long-lived"
4,5644,9,"Long-lived"
4,14029,9,"Long-lived"
4,14031,9,"Long-lived"
4,4620,10,"Long-lived"
4,15210,9,"Long-lived"
4,4660,9,"Long-lived"
4,4833,10,"Long-lived"
4,12839,9,"Long-lived"
4,4623,10,"Long-lived"
4,12887,9,"Long-lived"
4,4825,10,"Long-lived"
4,69144,8,"Long-lived"
4,12928,9,"Long-lived"
4,14662,9,"Long-lived"
4,3429,9,"Long-lived"
4,6905,8,"Long-lived"
4,4605,10,"Long-lived"
4,5875,8,"Long-lived"
4,13127,9,"Long-lived"
4,12818,9,"Long-lived"
4,13128,9,"Long-lived"
4,737,8,"Long-lived"
4,14736,9,"Long-lived"
4,20594,9,"Long-lived"
4,21800,9,"Long-lived"
4,21346,9,"Long-lived"
4,4367,9,"Long-lived"
4,20003,9,"Long-lived"
4,4318,10,"Long-lived"
4,12835,9,"Long-lived"
4,351,10,"Long-lived"
4,16819,9,"Long-lived"
4,408,9,"Long-lived"
4,5052,9,"Long-lived"
4,16798,9,"Long-lived"
4,5721,9,"Long-lived"
4,5729,9,"Long-lived"
4,21880,9,"Long-lived"
4,20855,9,"Long-lived"
4,13217,9,"Long-lived"
4,13263,9,"Long-lived"
4,12778,9,"Long-lived"
4,4054,9,"Long-lived"
4,5625,9,"Long-lived"
4,1173,10,"Long-lived"
4,12888,9,"Long-lived"
4,12927,9,"Long-lived"
4,5968,9,"Long-lived"
4,12630,9,"Long-lived"
4,376,10,"Long-lived"
4,115,8,"Long-lived"
4,20378,9,"Long-lived"
4,21202,9,"Long-lived"
4,21184,9,"Long-lived"
4,21173,9,"Long-lived"
4,21172,9,"Long-lived"
4,13055,9,"Long-lived"
4,17038,9,"Long-lived"
4,4221,10,"Long-lived"
4,21590,9,"Long-lived"
4,12898,9,"Long-lived"
4,4217,10,"Long-lived"
4,20099,9,"Long-lived"
4,4214,10,"Long-lived"
4,21327,9,"Long-lived"
4,5901,9,"Long-lived"
4,20040,9,"Long-lived"
4,9875,9,"Long-lived"
4,13433,9,"Long-lived"
4,4205,10,"Long-lived"
4,3815,10,"Long-lived"
4,13208,9,"Long-lived"
4,13720,9,"Long-lived"
4,19547,9,"Long-lived"
4,21901,9,"Long-lived"
4,14607,9,"Long-lived"
4,21319,9,"Long-lived"
4,13411,9,"Long-lived"
4,20967,9,"Long-lived"
4,15954,9,"Long-lived"
4,3585,10,"Long-lived"
4,12851,9,"Long-lived"
4,32012,10,"Long-lived"
4,5368,9,"Long-lived"
4,13043,9,"Long-lived"
4,15245,9,"Long-lived"
4,20108,9,"Long-lived"
4,65224,8,"Long-lived"
4,3507,9,"Long-lived"
4,20866,9,"Long-lived"
4,5529,10,"Long-lived"
4,5519,10,"Long-lived"
4,5596,10,"Long-lived"
4,5588,10,"Long-lived"
4,5580,10,"Long-lived"
4,5572,10,"Long-lived"
4,5033,9,"Long-lived"
4,5618,10,"Long-lived"
4,13083,9,"Long-lived"
4,5507,10,"Long-lived"
4,5497,10,"Long-lived"
4,5487,10,"Long-lived"
4,5477,10,"Long-lived"
4,12840,9,"Long-lived"
4,12899,9,"Long-lived"
4,4211,10,"Long-lived"
4,21798,9,"Long-lived"
4,16533,9,"Long-lived"
4,4206,10,"Long-lived"
4,21589,9,"Long-lived"
4,66739,8,"Long-lived"
4,21586,9,"Long-lived"
4,21585,9,"Long-lived"
4,21584,9,"Long-lived"
4,1188,9,"Long-lived"
4,4298,10,"Long-lived"
4,4296,10,"Long-lived"
4,15924,9,"Long-lived"
4,15925,9,"Long-lived"
4,16811,9,"Long-lived"
4,21347,9,"Long-lived"
4,21359,9,"Long-lived"
4,663,8,"Long-lived"
4,21811,9,"Long-lived"
4,12663,9,"Long-lived"
4,13044,9,"Long-lived"
4,21850,9,"Long-lived"
4,12971,9,"Long-lived"
4,12883,9,"Long-lived"
4,13130,9,"Long-lived"
4,13109,9,"Long-lived"
4,4827,10,"Long-lived"
4,12837,9,"Long-lived"
4,12312,9,"Long-lived"
4,367,9,"Long-lived"
4,21373,9,"Long-lived"
4,16660,9,"Long-lived"
4,21121,9,"Long-lived"
4,21120,9,"Long-lived"
4,14274,9,"Long-lived"
4,14264,9,"Long-lived"
4,12889,9,"Long-lived"
4,14680,9,"Long-lived"
4,13049,9,"Long-lived"
4,452,10,"Long-lived"
4,453,10,"Long-lived"
4,82526,8,"Long-lived"
4,16003,9,"Long-lived"
4,21588,9,"Long-lived"
4,21287,9,"Long-lived"
4,5046,9,"Long-lived"
4,5076,9,"Long-lived"
4,5077,9,"Long-lived"
4,16809,9,"Long-lived"
4,16812,9,"Long-lived"
4,4931,9,"Long-lived"
4,5741,9,"Long-lived"
4,638,9,"Long-lived"
4,383,10,"Long-lived"
4,4608,10,"Long-lived"
4,5614,10,"Long-lived"
4,5604,10,"Long-lived"
4,5511,10,"Long-lived"
4,5501,10,"Long-lived"
4,5491,10,"Long-lived"
4,5481,10,"Long-lived"
4,64,10,"Long-lived"
4,3848,10,"Long-lived"
4,33,10,"Long-lived"
4,339,9,"Long-lived"
4,4491,9,"Long-lived"
4,4588,10,"Long-lived"
4,20860,9,"Long-lived"
4,5048,9,"Long-lived"
4,117,11,"Long-lived"
4,12882,9,"Long-lived"
4,14497,9,"Long-lived"
4,3979,10,"Long-lived"
4,5040,9,"Long-lived"
4,21899,9,"Long-lived"
4,21891,9,"Long-lived"
4,3577,10,"Long-lived"
4,21096,9,"Long-lived"
4,21881,9,"Long-lived"
4,16302,9,"Long-lived"
4,21299,9,"Long-lived"
4,14246,8,"Long-lived"
4,1196,9,"Long-lived"
4,7357,8,"Long-lived"
4,799,10,"Long-lived"
4,4357,9,"Long-lived"
4,1174,10,"Long-lived"
4,3830,10,"Long-lived"
4,1169,11,"Long-lived"
4,69,10,"Long-lived"
4,1159,8,"Long-lived"
4,73,10,"Long-lived"
4,3590,10,"Long-lived"
4,21309,9,"Long-lived"
4,21239,9,"Long-lived"
4,14729,9,"Long-lived"
4,20963,9,"Long-lived"
4,3978,9,"Long-lived"
4,20029,9,"Long-lived"
4,20032,9,"Long-lived"
4,20280,9,"Long-lived"
4,20278,9,"Long-lived"
4,13050,9,"Long-lived"
4,12975,9,"Long-lived"
4,21842,9,"Long-lived"
4,21229,9,"Long-lived"
4,15249,9,"Long-lived"
4,12937,9,"Long-lived"
4,20865,9,"Long-lived"
4,14262,9,"Long-lived"
4,13199,9,"Long-lived"
4,21888,9,"Long-lived"
4,14660,9,"Long-lived"
4,12777,9,"Long-lived"
4,12780,9,"Long-lived"
4,20604,9,"Long-lived"
4,12929,9,"Long-lived"
4,12974,9,"Long-lived"
4,16320,9,"Long-lived"
4,21181,9,"Long-lived"
4,13136,9,"Long-lived"
4,21358,9,"Long-lived"
4,13249,9,"Long-lived"
4,4368,9,"Long-lived"
4,5464,8,"Long-lived"
4,20042,9,"Long-lived"
4,3887,10,"Long-lived"
4,3838,10,"Long-lived"
4,12991,9,"Long-lived"
4,66737,8,"Long-lived"
4,21583,9,"Long-lived"
4,21581,9,"Long-lived"
4,13041,9,"Long-lived"
4,14603,9,"Long-lived"
4,21366,9,"Long-lived"
4,21890,9,"Long-lived"
4,21356,9,"Long-lived"
4,12936,9,"Long-lived"
4,20607,9,"Long-lived"
4,12972,9,"Long-lived"
4,21341,9,"Long-lived"
4,21334,9,"Long-lived"
4,13578,9,"Long-lived"
4,21836,9,"Long-lived"
4,13203,9,"Long-lived"
4,13198,9,"Long-lived"
4,13195,9,"Long-lived"
4,20370,9,"Long-lived"
4,20973,9,"Long-lived"
4,20608,9,"Long-lived"
4,12315,9,"Long-lived"
4,20600,9,"Long-lived"
4,4092,9,"Long-lived"
4,1162,8,"Long-lived"
4,3443,10,"Long-lived"
4,3441,10,"Long-lived"
4,3439,10,"Long-lived"
4,3437,10,"Long-lived"
4,3435,10,"Long-lived"
4,3433,10,"Long-lived"
4,5024,10,"Long-lived"
4,5022,10,"Long-lived"
4,9823,9,"Long-lived"
4,4493,9,"Long-lived"
4,10131,9,"Long-lived"
4,15998,9,"Long-lived"
4,15974,9,"Long-lived"
4,1103,10,"Long-lived"
4,21353,9,"Long-lived"
4,12976,9,"Long-lived"
4,5714,9,"Long-lived"
4,13742,9,"Long-lived"
4,5651,9,"Long-lived"
4,14750,9,"Long-lived"
4,21895,9,"Long-lived"
4,12895,9,"Long-lived"
4,12931,9,"Long-lived"
4,16321,9,"Long-lived"
4,16314,9,"Long-lived"
4,16315,9,"Long-lived"
4,321,9,"Long-lived"
4,16313,9,"Long-lived"
4,5622,9,"Long-lived"
4,21854,9,"Long-lived"
4,14235,9,"Long-lived"
4,14236,9,"Long-lived"
4,14230,9,"Long-lived"
4,16492,9,"Long-lived"
4,16493,9,"Long-lived"
4,15482,9,"Long-lived"
4,14013,9,"Long-lived"
4,21272,9,"Long-lived"
4,21363,9,"Long-lived"
4,21902,9,"Long-lived"
4,21896,9,"Long-lived"
4,5240,10,"Long-lived"
4,12900,9,"Long-lived"
4,13046,9,"Long-lived"
4,21884,9,"Long-lived"
4,21846,9,"Long-lived"
4,21874,9,"Long-lived"
4,21867,9,"Long-lived"
